UF,Sexo,Idade,Cor,Anos de Estudo,Renda
Rondônia,Masculino,48,Parda,5,1800
Rondônia,Masculino,45,Preta,11,1100
Rondônia,Masculino,36,Parda,3,960
Rondônia,Feminino,43,Parda,12,1200
Rondônia,Masculino,52,Parda,9,1200
Rondônia,Masculino,57,Parda,7,4000
Rondônia,Feminino,36,Parda,12,1500
Rondônia,Feminino,33,Parda,12,2800
Rondônia,Feminino,49,Parda,9,2000
Rondônia,Masculino,35,Parda,9,788
Rondônia,Masculino,39,Parda,6,500
Rondônia,Masculino,64,Branca,1,1200
Rondônia,Masculino,17,Parda,8,1500
Rondônia,Feminino,38,Parda,12,788
Rondônia,Masculino,24,Parda,10,150
Rondônia,Masculino,38,Parda,8,1500
Rondônia,Masculino,79,Parda,2,788
Rondônia,Masculino,27,Preta,7,850
Rondônia,Masculino,53,Indígena,16,5000
Rondônia,Feminino,41,Parda,15,1800
Rondônia,Feminino,52,Branca,8,1000
Rondônia,Masculino,37,Preta,1,500
Rondônia,Masculino,49,Parda,1,788
Rondônia,Masculino,32,Parda,16,2000
Rondônia,Masculino,38,Parda,16,7000
Rondônia,Feminino,38,Parda,12,1700
Rondônia,Feminino,36,Parda,12,800
Rondônia,Feminino,48,Parda,12,1600
Rondônia,Masculino,45,Branca,16,2300
Rondônia,Masculino,41,Parda,12,2100
Rondônia,Masculino,29,Branca,14,1600
Rondônia,Masculino,27,Preta,12,1500
Rondônia,Masculino,26,Branca,10,2000
Rondônia,Feminino,62,Parda,16,5000
Rondônia,Feminino,38,Branca,12,3500
Rondônia,Masculino,30,Parda,12,788
Rondônia,Masculino,32,Parda,12,788
Rondônia,Feminino,58,Preta,16,7900
Rondônia,Masculino,55,Parda,12,3500
Rondônia,Masculino,49,Branca,16,7000
Rondônia,Masculino,51,Preta,16,22000
Rondônia,Feminino,49,Parda,9,1000
Rondônia,Masculino,38,Branca,12,3500
Rondônia,Masculino,61,Parda,9,3000
Rondônia,Feminino,52,Parda,9,1200
Rondônia,Masculino,36,Parda,16,2000
Rondônia,Masculino,60,Parda,9,1200
Rondônia,Masculino,50,Preta,12,1000
Rondônia,Masculino,19,Branca,12,1038
Rondônia,Feminino,39,Parda,12,1500
Rondônia,Feminino,28,Branca,12,960
Rondônia,Masculino,46,Preta,12,2000
Rondônia,Feminino,26,Branca,12,1800
Rondônia,Masculino,28,Parda,9,4000
Rondônia,Feminino,67,Parda,1,350
Rondônia,Masculino,53,Parda,9,800
Rondônia,Feminino,60,Branca,9,1200
Rondônia,Masculino,44,Branca,12,2000
Rondônia,Masculino,33,Preta,10,2200
Rondônia,Feminino,47,Preta,16,1800
Rondônia,Masculino,41,Parda,12,3500
Rondônia,Masculino,39,Preta,10,2500
Rondônia,Masculino,61,Branca,5,1000
Rondônia,Feminino,36,Preta,8,1000
Rondônia,Masculino,62,Branca,7,2000
Rondônia,Masculino,55,Preta,12,2300
Rondônia,Masculino,20,Branca,12,1200
Rondônia,Masculino,56,Parda,9,400
Rondônia,Masculino,63,Branca,5,2000
Rondônia,Feminino,39,Preta,13,1200
Rondônia,Feminino,38,Parda,16,3000
Rondônia,Masculino,55,Parda,16,1700
Rondônia,Masculino,27,Parda,12,954
Rondônia,Masculino,48,Parda,12,5000
Rondônia,Masculino,27,Parda,1,1500
Rondônia,Masculino,46,Branca,6,1700
Rondônia,Masculino,35,Parda,16,6700
Rondônia,Feminino,40,Parda,12,800
Rondônia,Masculino,32,Parda,16,2300
Rondônia,Feminino,37,Parda,12,1000
Rondônia,Masculino,24,Branca,12,3800
Rondônia,Masculino,41,Parda,10,788
Rondônia,Feminino,60,Branca,1,2500
Rondônia,Masculino,33,Branca,9,1045
Rondônia,Masculino,59,Parda,1,2000
Rondônia,Feminino,22,Branca,16,1600
Rondônia,Masculino,46,Branca,16,8000
Rondônia,Masculino,20,Parda,16,900
Rondônia,Masculino,59,Branca,5,2000
Rondônia,Masculino,33,Branca,12,2500
Rondônia,Masculino,65,Parda,8,1800
Rondônia,Masculino,27,Parda,12,3800
Rondônia,Masculino,43,Branca,12,2500
Rondônia,Masculino,65,Branca,7,4500
Rondônia,Feminino,46,Parda,16,3500
Rondônia,Masculino,50,Preta,3,1100
Rondônia,Feminino,47,Preta,9,1000
Rondônia,Masculino,40,Parda,5,700
Rondônia,Feminino,43,Parda,7,1100
Rondônia,Masculino,44,Preta,12,1600
Rondônia,Feminino,45,Branca,7,788
Rondônia,Masculino,28,Parda,12,1600
Rondônia,Masculino,22,Parda,15,3500
Rondônia,Feminino,47,Preta,16,6000
Rondônia,Feminino,53,Parda,15,3500
Rondônia,Feminino,49,Branca,12,2000
Rondônia,Masculino,67,Parda,9,2000
Rondônia,Masculino,40,Branca,8,1300
Rondônia,Masculino,59,Branca,13,1500
Rondônia,Feminino,55,Branca,12,1000
Rondônia,Masculino,58,Branca,6,1000
Rondônia,Feminino,56,Branca,16,5000
Rondônia,Masculino,50,Parda,16,9000
Rondônia,Feminino,63,Parda,16,1600
Rondônia,Feminino,45,Parda,16,6000
Rondônia,Masculino,48,Branca,16,3000
Rondônia,Feminino,51,Parda,12,2000
Rondônia,Masculino,54,Preta,4,2600
Rondônia,Feminino,43,Parda,12,1200
Rondônia,Feminino,39,Parda,16,1800
Rondônia,Masculino,46,Branca,5,1000
Rondônia,Feminino,29,Parda,12,788
Rondônia,Masculino,61,Branca,5,2000
Rondônia,Masculino,26,Branca,12,4000
Rondônia,Masculino,30,Branca,12,4500
Rondônia,Masculino,37,Parda,12,3000
Rondônia,Masculino,26,Preta,12,1400
Rondônia,Masculino,35,Parda,12,1500
Rondônia,Masculino,41,Parda,12,1800
Rondônia,Masculino,26,Parda,13,1000
Rondônia,Feminino,35,Preta,13,1720
Rondônia,Masculino,27,Parda,11,1500
Rondônia,Feminino,35,Parda,12,1570
Rondônia,Masculino,30,Parda,12,2000
Rondônia,Masculino,26,Branca,12,1200
Rondônia,Masculino,57,Parda,16,7000
Rondônia,Feminino,51,Parda,16,4500
Rondônia,Masculino,24,Parda,14,3000
Rondônia,Masculino,30,Parda,16,6000
Rondônia,Feminino,28,Parda,9,900
Rondônia,Masculino,37,Parda,9,1200
Rondônia,Masculino,35,Parda,12,3600
Rondônia,Feminino,25,Parda,12,2000
Rondônia,Feminino,43,Preta,12,1000
Rondônia,Masculino,35,Preta,16,10000
Rondônia,Masculino,35,Parda,5,1222
Rondônia,Masculino,50,Parda,8,1150
Rondônia,Masculino,58,Parda,9,2000
Rondônia,Feminino,49,Parda,3,500
Rondônia,Masculino,36,Parda,10,900
Rondônia,Masculino,34,Parda,12,1500
Rondônia,Masculino,48,Parda,12,1200
Rondônia,Feminino,37,Parda,12,840
Rondônia,Feminino,51,Parda,16,1900
Rondônia,Feminino,43,Branca,12,788
Rondônia,Feminino,54,Preta,2,844
Rondônia,Masculino,62,Parda,9,1600
Rondônia,Masculino,34,Parda,1,1200
Rondônia,Masculino,34,Parda,16,3000
Rondônia,Feminino,29,Branca,12,350
Rondônia,Masculino,63,Preta,1,600
Rondônia,Feminino,45,Parda,9,1000
Rondônia,Masculino,42,Parda,12,1007
Rondônia,Feminino,25,Branca,12,800
Rondônia,Feminino,34,Parda,16,2000
Rondônia,Masculino,65,Branca,8,1800
Rondônia,Feminino,28,Parda,16,2600
Rondônia,Feminino,61,Parda,7,200
Rondônia,Feminino,28,Parda,12,600
Rondônia,Masculino,48,Parda,16,3000
Rondônia,Feminino,35,Parda,9,400
Rondônia,Masculino,42,Preta,16,1400
Rondônia,Feminino,43,Branca,16,4000
Rondônia,Masculino,54,Branca,4,5000
Rondônia,Masculino,46,Parda,15,3000
Rondônia,Feminino,53,Preta,12,2500
Rondônia,Masculino,50,Parda,16,900
Rondônia,Masculino,24,Branca,12,1500
Rondônia,Feminino,27,Preta,16,700
Rondônia,Masculino,46,Preta,16,3000
Rondônia,Feminino,28,Branca,13,1400
Rondônia,Masculino,38,Branca,12,2000
Rondônia,Masculino,49,Preta,12,2800
Rondônia,Masculino,62,Preta,1,1550
Rondônia,Feminino,18,Parda,12,1000
Rondônia,Masculino,40,Branca,6,2000
Rondônia,Feminino,29,Preta,15,1500
Rondônia,Masculino,55,Branca,6,1000
Rondônia,Feminino,29,Preta,8,950
Rondônia,Masculino,44,Parda,12,2200
Rondônia,Masculino,41,Parda,12,1300
Rondônia,Masculino,30,Parda,7,3300
Rondônia,Masculino,21,Branca,11,900
Rondônia,Masculino,41,Parda,5,1600
Rondônia,Feminino,60,Parda,1,780
Rondônia,Masculino,51,Parda,3,1800
Rondônia,Feminino,48,Parda,9,1200
Rondônia,Masculino,23,Parda,12,1300
Rondônia,Feminino,40,Parda,9,1500
Rondônia,Feminino,47,Parda,9,788
Rondônia,Masculino,21,Parda,12,1200
Rondônia,Feminino,31,Parda,16,2800
Rondônia,Masculino,49,Preta,12,5000
Rondônia,Masculino,30,Branca,11,1500
Rondônia,Feminino,49,Parda,4,800
Rondônia,Masculino,58,Parda,8,2000
Rondônia,Feminino,49,Parda,12,2200
Rondônia,Masculino,64,Parda,7,2500
Rondônia,Masculino,43,Parda,12,4000
Rondônia,Feminino,51,Branca,16,3200
Rondônia,Masculino,34,Parda,12,3000
Rondônia,Feminino,32,Preta,16,2500
Rondônia,Masculino,70,Parda,8,1100
Rondônia,Feminino,31,Parda,10,1200
Rondônia,Feminino,40,Parda,16,2400
Rondônia,Masculino,49,Branca,12,3000
Rondônia,Masculino,52,Parda,7,2500
Rondônia,Masculino,56,Parda,12,3000
Rondônia,Masculino,25,Parda,12,1500
Rondônia,Feminino,21,Parda,13,1150
Rondônia,Feminino,36,Parda,13,1050
Rondônia,Masculino,22,Parda,9,1400
Rondônia,Feminino,25,Parda,9,820
Rondônia,Masculino,32,Parda,11,1200
Rondônia,Masculino,28,Branca,12,1600
Rondônia,Masculino,35,Preta,11,1680
Rondônia,Masculino,26,Parda,12,1800
Rondônia,Masculino,25,Parda,12,1300
Rondônia,Feminino,46,Parda,12,1500
Rondônia,Masculino,43,Parda,13,1800
Rondônia,Masculino,53,Parda,6,1800
Rondônia,Masculino,23,Preta,16,1050
Rondônia,Feminino,54,Parda,12,1400
Rondônia,Masculino,22,Parda,6,1200
Rondônia,Masculino,30,Parda,12,2365
Rondônia,Masculino,51,Parda,6,2200
Rondônia,Feminino,49,Parda,16,4500
Rondônia,Masculino,45,Branca,16,1400
Rondônia,Masculino,31,Parda,6,1500
Rondônia,Masculino,27,Parda,6,1500
Rondônia,Feminino,30,Parda,12,3000
Rondônia,Feminino,35,Parda,8,788
Rondônia,Masculino,42,Preta,6,2500
Rondônia,Masculino,56,Preta,16,2800
Rondônia,Masculino,30,Parda,12,2000
Rondônia,Masculino,37,Parda,5,1500
Rondônia,Feminino,50,Parda,9,1000
Rondônia,Feminino,48,Parda,15,1000
Rondônia,Feminino,36,Parda,9,1300
Rondônia,Masculino,33,Parda,12,788
Rondônia,Feminino,24,Preta,16,2500
Rondônia,Masculino,55,Parda,12,3000
Rondônia,Masculino,38,Parda,2,1700
Rondônia,Feminino,59,Branca,12,3200
Rondônia,Masculino,37,Parda,12,1800
Rondônia,Feminino,45,Branca,12,800
Rondônia,Masculino,40,Parda,16,5500
Rondônia,Masculino,43,Branca,12,3500
Rondônia,Feminino,22,Parda,10,788
Rondônia,Feminino,49,Parda,9,900
Rondônia,Feminino,40,Indígena,4,900
Rondônia,Feminino,44,Parda,5,700
Rondônia,Masculino,54,Parda,9,780
Rondônia,Feminino,53,Parda,9,788
Rondônia,Feminino,42,Parda,5,850
Rondônia,Feminino,43,Branca,11,1500
Rondônia,Feminino,59,Parda,6,300
Rondônia,Masculino,36,Parda,12,3000
Rondônia,Masculino,40,Indígena,12,2500
Rondônia,Feminino,39,Parda,12,1200
Rondônia,Feminino,41,Branca,15,3500
Rondônia,Feminino,34,Branca,16,3500
Rondônia,Masculino,40,Parda,12,2000
Rondônia,Feminino,37,Parda,8,800
Rondônia,Masculino,43,Parda,10,1150
Rondônia,Masculino,36,Branca,12,1900
Rondônia,Masculino,46,Parda,12,1400
Rondônia,Masculino,32,Parda,10,1300
Rondônia,Masculino,26,Branca,14,960
Rondônia,Masculino,35,Parda,12,900
Rondônia,Masculino,35,Parda,12,2400
Rondônia,Masculino,36,Preta,7,2000
Rondônia,Feminino,32,Branca,16,2100
Rondônia,Feminino,43,Branca,15,1900
Rondônia,Masculino,22,Parda,10,1200
Rondônia,Masculino,35,Parda,12,1900
Rondônia,Masculino,28,Parda,11,1600
Rondônia,Feminino,29,Branca,16,12500
Rondônia,Masculino,36,Parda,16,5000
Rondônia,Masculino,54,Parda,9,5000
Rondônia,Feminino,53,Parda,16,6800
Rondônia,Feminino,53,Branca,16,4000
Rondônia,Feminino,27,Parda,16,2200
Rondônia,Masculino,66,Branca,16,5000
Rondônia,Feminino,33,Branca,16,10000
Rondônia,Masculino,29,Parda,12,3000
Rondônia,Feminino,38,Branca,12,1000
Rondônia,Masculino,51,Parda,12,3000
Rondônia,Masculino,31,Branca,12,1400
Rondônia,Feminino,18,Parda,8,1000
Rondônia,Feminino,43,Parda,9,3000
Rondônia,Masculino,41,Parda,8,1200
Rondônia,Masculino,45,Branca,4,2500
Rondônia,Masculino,25,Parda,12,1300
Rondônia,Feminino,40,Branca,11,827
Rondônia,Masculino,51,Parda,5,1200
Rondônia,Masculino,30,Parda,12,2100
Rondônia,Masculino,77,Parda,1,0
Rondônia,Feminino,27,Parda,6,35
Rondônia,Masculino,20,Parda,9,1300
Rondônia,Masculino,58,Parda,1,700
Rondônia,Masculino,33,Parda,6,800
Rondônia,Feminino,38,Branca,12,1500
Rondônia,Feminino,39,Parda,5,300
Rondônia,Feminino,50,Parda,1,200
Rondônia,Masculino,22,Branca,10,2000
Rondônia,Masculino,30,Parda,12,788
Rondônia,Masculino,59,Parda,9,2000
Rondônia,Masculino,75,Branca,1,300
Rondônia,Masculino,51,Parda,12,3800
Rondônia,Masculino,36,Preta,12,2000
Rondônia,Masculino,35,Branca,14,5000
Rondônia,Masculino,46,Preta,12,3800
Rondônia,Feminino,60,Parda,6,1000
Rondônia,Masculino,29,Parda,12,5000
Rondônia,Feminino,24,Parda,12,1600
Rondônia,Feminino,56,Parda,6,1500
Rondônia,Masculino,62,Parda,3,900
Rondônia,Masculino,47,Parda,12,3000
Rondônia,Feminino,45,Preta,11,1800
Rondônia,Masculino,45,Parda,6,500
Rondônia,Masculino,57,Parda,4,1500
Rondônia,Masculino,38,Parda,15,5000
Rondônia,Masculino,41,Branca,12,3000
Rondônia,Masculino,40,Parda,16,1200
Rondônia,Masculino,39,Parda,16,1200
Rondônia,Masculino,35,Parda,5,1200
Rondônia,Masculino,42,Parda,1,3500
Rondônia,Feminino,46,Parda,10,1200
Rondônia,Masculino,55,Preta,4,1000
Rondônia,Masculino,30,Parda,15,3500
Rondônia,Masculino,29,Preta,16,6000
Rondônia,Feminino,52,Parda,16,3500
Rondônia,Masculino,58,Branca,12,10000
Rondônia,Masculino,26,Parda,8,1400
Rondônia,Masculino,50,Parda,2,1600
Rondônia,Masculino,56,Parda,12,1400
Rondônia,Masculino,53,Preta,5,788
Rondônia,Masculino,59,Parda,9,5000
Rondônia,Masculino,33,Branca,16,50000
Rondônia,Feminino,44,Preta,12,872
Rondônia,Masculino,59,Preta,5,3000
Rondônia,Feminino,46,Preta,16,1000
Rondônia,Feminino,56,Parda,6,1000
Rondônia,Feminino,24,Parda,14,1500
Rondônia,Masculino,44,Parda,5,920
Rondônia,Masculino,42,Parda,5,788
Rondônia,Masculino,28,Parda,15,2000
Rondônia,Feminino,59,Parda,6,1100
Rondônia,Feminino,48,Branca,16,1900
Rondônia,Feminino,36,Parda,13,600
Rondônia,Masculino,35,Preta,9,788
Rondônia,Masculino,45,Parda,5,1000
Rondônia,Masculino,46,Branca,12,3000
Rondônia,Masculino,34,Branca,11,2600
Rondônia,Feminino,33,Parda,12,1200
Rondônia,Masculino,42,Parda,8,1200
Rondônia,Feminino,39,Parda,16,9000
Rondônia,Masculino,33,Parda,1,1200
Rondônia,Masculino,55,Branca,7,2000
Rondônia,Masculino,57,Parda,12,1000
Rondônia,Masculino,54,Parda,1,1500
Rondônia,Masculino,33,Preta,8,1000
Rondônia,Masculino,65,Parda,4,600
Rondônia,Masculino,47,Branca,11,1000
Rondônia,Masculino,43,Parda,7,788
Rondônia,Masculino,70,Branca,1,1000
Rondônia,Masculino,51,Parda,5,788
Rondônia,Masculino,49,Branca,4,1100
Rondônia,Masculino,66,Parda,1,500
Rondônia,Masculino,23,Parda,9,788
Rondônia,Masculino,49,Parda,16,400
Rondônia,Masculino,41,Preta,5,2200
Rondônia,Masculino,57,Branca,9,3000
Rondônia,Masculino,45,Parda,1,350
Rondônia,Masculino,38,Parda,6,1200
Rondônia,Masculino,34,Parda,5,300
Rondônia,Feminino,50,Branca,16,3600
Rondônia,Masculino,43,Parda,5,700
Rondônia,Feminino,36,Branca,12,3200
Rondônia,Masculino,35,Branca,16,1900
Rondônia,Feminino,34,Branca,12,850
Rondônia,Masculino,39,Branca,1,800
Rondônia,Masculino,31,Preta,9,1100
Rondônia,Feminino,41,Parda,6,788
Rondônia,Feminino,52,Branca,5,250
Rondônia,Masculino,37,Parda,12,1500
Rondônia,Feminino,26,Parda,12,830
Rondônia,Masculino,63,Branca,5,3100
Rondônia,Masculino,53,Parda,12,2000
Rondônia,Masculino,42,Parda,5,500
Rondônia,Masculino,30,Branca,16,4000
Rondônia,Masculino,24,Branca,12,912
Rondônia,Feminino,34,Preta,16,9000
Rondônia,Masculino,30,Branca,10,1500
Rondônia,Masculino,33,Parda,16,3000
Rondônia,Masculino,42,Branca,5,500
Rondônia,Masculino,35,Branca,10,3000
Rondônia,Masculino,37,Parda,2,550
Rondônia,Masculino,28,Parda,6,1380
Rondônia,Masculino,34,Parda,9,1200
Rondônia,Feminino,53,Preta,10,400
Rondônia,Masculino,48,Preta,12,10000
Rondônia,Feminino,43,Parda,12,3500
Rondônia,Feminino,50,Branca,9,850
Rondônia,Masculino,45,Parda,6,2000
Rondônia,Masculino,30,Branca,3,700
Rondônia,Masculino,27,Parda,16,2800
Rondônia,Masculino,42,Branca,9,1200
Rondônia,Feminino,42,Parda,15,788
Rondônia,Masculino,74,Branca,1,400
Rondônia,Masculino,29,Parda,12,3000
Rondônia,Masculino,37,Preta,16,1500
Rondônia,Feminino,40,Parda,4,400
Rondônia,Masculino,52,Branca,9,1200
Rondônia,Masculino,36,Preta,5,3000
Rondônia,Feminino,59,Parda,16,2000
Rondônia,Masculino,33,Branca,12,900
Rondônia,Feminino,28,Parda,14,1000
Rondônia,Masculino,54,Parda,13,833
Rondônia,Masculino,26,Parda,12,1500
Rondônia,Masculino,36,Branca,5,2000
Rondônia,Masculino,43,Branca,6,1000
Rondônia,Masculino,45,Preta,5,2000
Rondônia,Masculino,33,Parda,9,6000
Rondônia,Masculino,44,Branca,9,1500
Rondônia,Feminino,57,Branca,9,1700
Rondônia,Masculino,49,Parda,2,1950
Rondônia,Masculino,62,Branca,3,700
Rondônia,Feminino,50,Branca,2,0
Rondônia,Masculino,46,Branca,5,1500
Rondônia,Masculino,26,Branca,14,1000
Rondônia,Masculino,44,Parda,12,4000
Rondônia,Masculino,56,Branca,16,7400
Rondônia,Masculino,36,Parda,16,2000
Rondônia,Feminino,18,Branca,9,1300
Rondônia,Masculino,47,Parda,2,2500
Rondônia,Masculino,56,Parda,1,2000
Rondônia,Masculino,65,Parda,12,2160
Rondônia,Feminino,52,Branca,15,5000
Rondônia,Masculino,34,Branca,16,3000
Rondônia,Masculino,23,Branca,16,2000
Rondônia,Masculino,55,Branca,16,900
Rondônia,Feminino,36,Branca,12,800
Rondônia,Feminino,49,Parda,12,1000
Rondônia,Feminino,38,Parda,12,1100
Rondônia,Masculino,55,Parda,7,1576
Rondônia,Masculino,23,Parda,12,1500
Rondônia,Feminino,19,Parda,10,876
Rondônia,Masculino,55,Parda,5,1500
Rondônia,Feminino,46,Branca,6,788
Rondônia,Masculino,48,Preta,12,2000
Rondônia,Masculino,74,Parda,12,915
Rondônia,Masculino,28,Parda,12,3000
Rondônia,Masculino,48,Preta,5,2000
Rondônia,Masculino,58,Parda,4,1500
Rondônia,Masculino,40,Parda,12,950
Rondônia,Masculino,52,Parda,6,2500
Rondônia,Feminino,33,Branca,16,788
Rondônia,Masculino,25,Parda,3,500
Rondônia,Feminino,35,Branca,12,1200
Rondônia,Masculino,33,Preta,1,600
Rondônia,Masculino,28,Parda,8,1500
Rondônia,Masculino,64,Preta,6,1800
Rondônia,Masculino,44,Branca,16,1024
Rondônia,Masculino,32,Parda,12,4000
Rondônia,Masculino,50,Parda,16,5000
Rondônia,Feminino,47,Branca,12,950
Rondônia,Masculino,48,Parda,3,788
Rondônia,Masculino,36,Branca,9,2400
Rondônia,Masculino,35,Branca,5,6000
Rondônia,Masculino,49,Parda,9,788
Rondônia,Masculino,37,Parda,8,1200
Rondônia,Masculino,33,Branca,5,1000
Rondônia,Feminino,34,Parda,12,3000
Rondônia,Feminino,49,Preta,13,500
Rondônia,Masculino,30,Branca,16,1400
Rondônia,Feminino,45,Amarela,5,640
Rondônia,Masculino,21,Parda,12,1490
Rondônia,Feminino,32,Parda,5,800
Rondônia,Feminino,47,Parda,12,1000
Rondônia,Masculino,38,Preta,6,1300
Rondônia,Masculino,33,Amarela,5,1250
Rondônia,Masculino,35,Branca,8,1500
Rondônia,Masculino,32,Branca,16,10000
Rondônia,Masculino,40,Branca,5,1200
Rondônia,Masculino,33,Parda,12,1500
Rondônia,Feminino,47,Branca,16,400
Rondônia,Masculino,41,Parda,13,1000
Rondônia,Masculino,76,Branca,5,3000
Rondônia,Masculino,54,Branca,12,4500
Rondônia,Masculino,57,Parda,6,1500
Rondônia,Feminino,44,Branca,15,788
Rondônia,Masculino,65,Amarela,16,7500
Rondônia,Masculino,43,Parda,12,3000
Rondônia,Masculino,41,Parda,5,1200
Rondônia,Masculino,44,Parda,11,3000
Rondônia,Masculino,49,Branca,3,1200
Rondônia,Masculino,50,Parda,5,788
Rondônia,Masculino,40,Parda,6,6000
Rondônia,Feminino,30,Amarela,9,1000
Rondônia,Masculino,36,Parda,1,800
Rondônia,Masculino,30,Preta,9,1100
Rondônia,Feminino,39,Parda,8,788
Rondônia,Masculino,43,Branca,12,1300
Rondônia,Masculino,47,Parda,12,3000
Rondônia,Masculino,43,Branca,12,4000
Rondônia,Masculino,34,Parda,12,788
Rondônia,Feminino,46,Branca,12,800
Rondônia,Masculino,26,Branca,17,1200
Rondônia,Feminino,30,Preta,14,3000
Rondônia,Feminino,52,Branca,16,4000
Rondônia,Masculino,25,Parda,12,1500
Rondônia,Masculino,35,Preta,9,1300
Rondônia,Masculino,44,Preta,16,788
Rondônia,Feminino,30,Parda,5,360
Rondônia,Masculino,20,Preta,11,1000
Rondônia,Masculino,34,Branca,4,1070
Rondônia,Masculino,40,Branca,14,850
Rondônia,Masculino,51,Branca,1,800
Rondônia,Masculino,34,Branca,9,788
Rondônia,Masculino,32,Parda,12,1000
Rondônia,Masculino,41,Preta,13,3000
Rondônia,Masculino,43,Parda,13,1200
Rondônia,Masculino,41,Branca,5,1200
Rondônia,Masculino,26,Parda,12,1200
Rondônia,Masculino,54,Preta,3,850
Rondônia,Masculino,34,Branca,8,800
Rondônia,Masculino,42,Parda,1,1000
Rondônia,Masculino,37,Parda,6,850
Rondônia,Masculino,41,Branca,5,800
Rondônia,Masculino,36,Branca,7,300
Rondônia,Masculino,43,Parda,4,1782
Rondônia,Masculino,37,Parda,10,1500
Rondônia,Masculino,58,Preta,1,600
Rondônia,Masculino,54,Preta,1,400
Rondônia,Masculino,27,Parda,8,1600
Rondônia,Masculino,34,Parda,4,1300
Rondônia,Masculino,30,Branca,12,800
Rondônia,Masculino,39,Branca,5,1500
Rondônia,Masculino,31,Branca,16,1500
Rondônia,Masculino,50,Parda,2,700
Rondônia,Masculino,68,Parda,3,0
Rondônia,Masculino,53,Parda,5,1350
Rondônia,Feminino,34,Branca,16,2205
Rondônia,Masculino,49,Branca,16,1000
Rondônia,Masculino,30,Preta,12,520
Rondônia,Masculino,61,Branca,5,2000
Rondônia,Masculino,55,Parda,1,800
Rondônia,Masculino,35,Parda,5,450
Rondônia,Masculino,41,Parda,4,500
Rondônia,Masculino,50,Parda,3,800
Rondônia,Masculino,45,Branca,16,800
Rondônia,Masculino,27,Parda,12,1000
Rondônia,Masculino,54,Preta,4,788
Rondônia,Masculino,46,Preta,16,1300
Rondônia,Masculino,50,Parda,8,2000
Rondônia,Masculino,36,Parda,6,1000
Rondônia,Masculino,35,Parda,12,3000
Rondônia,Masculino,50,Branca,1,700
Rondônia,Masculino,49,Parda,6,1000
Rondônia,Masculino,45,Parda,9,700
Rondônia,Masculino,41,Branca,9,1000
Rondônia,Masculino,48,Branca,7,1260
Rondônia,Masculino,33,Parda,3,700
Rondônia,Feminino,41,Parda,12,800
Rondônia,Feminino,34,Branca,12,2100
Rondônia,Masculino,58,Parda,16,4500
Rondônia,Feminino,53,Parda,16,1200
Rondônia,Feminino,53,Parda,9,1200
Rondônia,Masculino,47,Branca,12,4800
Rondônia,Masculino,67,Branca,2,788
Rondônia,Feminino,52,Parda,5,950
Rondônia,Masculino,33,Branca,12,1578
Rondônia,Masculino,62,Branca,4,600
Rondônia,Masculino,23,Branca,6,788
Rondônia,Masculino,38,Branca,4,3000
Rondônia,Masculino,47,Branca,7,900
Rondônia,Masculino,28,Preta,8,788
Rondônia,Masculino,36,Preta,7,750
Rondônia,Masculino,45,Branca,9,900
Rondônia,Masculino,35,Preta,6,500
Rondônia,Masculino,48,Preta,2,600
Rondônia,Masculino,37,Parda,4,800
Rondônia,Masculino,42,Branca,6,1000
Rondônia,Masculino,59,Parda,2,300
Rondônia,Masculino,51,Branca,4,800
Rondônia,Masculino,32,Preta,4,400
Rondônia,Masculino,49,Branca,12,788
Rondônia,Masculino,37,Branca,7,500
Rondônia,Masculino,24,Branca,10,1500
Rondônia,Masculino,55,Parda,9,1000
